basin,nse,kge
1050013070,-4.586373418835715,0.665768504517487
1050013950,0.04735877735738303,0.7277534898818337
1050014220,0.012804229126361921,0.6029922753995645
1050014490,-4.564021695741574,0.6510081595755006
1050014920,-9.210763875200827,0.695026016260963
1050017350,-21.153361846784037,0.2556799830649903
1050030450,0.5113054118683693,0.7254085430720266
1050792830,-0.5355542784536051,-0.9818568268208585
1050792840,-1.3790281605494212,0.3310531707159843
1051315930,-4.299131999020984,0.5847760125583378
1051552590,0.6065889884386901,0.7805946485205215
1051608860,-0.5975369171286049,0.6511375229313259
1051616230,0.20449775267404557,0.7327252579522001
1051628760,-2.8073408036539655,0.46478314340358695
1051629430,-1.1711132208697612,0.22068614050644741
1060013070,-4.586373418835715,0.665768504517487
1060013200,0.23619474592143685,0.7874500446225072
1060013820,-7.166586118731628,0.5041685707153739
1060013950,0.04735877735738303,0.7277534898818337
1060017350,-21.153361846784037,0.2556799830649903
1060023660,0.37973147603649016,0.6868341250073454
1060030310,-0.6706458177389838,0.7131831311934105
1060792830,-0.5355542784536051,-0.9818568268208585
1060807450,0.6683660870925741,0.8688774116619152
1061552590,0.6065889884386901,0.7805946485205215
1061574230,-1.051360512618328,0.5421374674589741
1061586850,-1.8697997192855467,0.4932169758815641
1061608860,-0.5975369171286049,0.6511375229313259
1061609680,-0.03529263487245138,0.41214380720312593
1061638580,0.1412847687372799,0.5466167512768035
1061641370,0.2438528859646798,0.6397987966269315
1061648810,-35.36818815635349,0.3365913168075634
1061658860,-44.529541896667894,0.62382201720812
1061659690,-21.287363990921357,0.5449400937283336
1070012940,0.3924274136445026,0.7399665201086622
1070013200,0.23619474592143685,0.7874500446225072
1070013820,-7.166586118731628,0.5041685707153739
1070015280,0.19723383967312236,0.8085318820247257
1070030310,-0.6706458177389838,0.7131831311934105
1070696150,-1.593124931760098,0.3678767905340079
1070807450,0.6683660870925741,0.8688774116619152
1070874990,-0.2808724423654745,0.8468191016999682
1071391660,-0.49628389264448924,0.8844149631824585
1071567660,-0.8656587054180027,0.32207062225926286
1071570290,-6.082141922123258,0.5563505639301489
1071586850,-1.8697997192855467,0.4932169758815641
1071599330,-0.4626829973580917,0.6122417716554854
1071609580,0.09583451901108386,0.48705179999819337
1071609680,-0.03529263487245138,0.41214380720312593
1071610350,0.28177237623591167,0.6201366000342593
1071612970,-1.8430694273495525,0.41398081723871294
1071617620,-0.6619554124847378,0.5135186183815583
1071648810,-35.36818815635349,0.3365913168075634
1071650170,-5.1725551633505455,0.1295587942652403
2050006110,-0.04292811934593255,0.5874455115133439
2050017150,0.5655178498055184,0.7731119672903193
2050017480,-1.9106801458603386,-0.06564302888844709
2050026920,0.7041704061071029,0.8577691687335299
2050027320,-1.2206375558707574,0.4602673383048559
2050029320,0.2593145065165843,0.7202116684213712
2050030100,0.9024117278873737,0.9506761545103964
2050030260,0.0010677924972899433,0.49364052605977715
2050030480,0.25433252779077564,0.6170396503128842
2050030650,0.739005170524112,0.8805099159060407
2050031060,0.471163351804445,0.7695764431840645
2050031960,-2.2546615644499814,0.3193332385814598
2050032670,0.41301722635281246,0.7250088444187021
2050033320,0.35487715043588364,0.6585051632736414
2050033490,0.849579542003664,0.9262360981911224
2050033670,0.4527334930436351,0.7361336463685133
2050039390,-6.466171135007116,0.2699121982962893
2050358250,0.4168979717680701,0.7929905367923689
2050362600,0.6444607233102495,0.8201574916957423
2050374390,0.36196610037681887,0.6657127828397909
2050379690,0.6495473003874714,0.841480559700146
2050420240,0.9011978776682172,0.950020179245988
2050429670,0.8471628977220597,0.9299609539447826
2050429790,0.5192646321144452,0.7878393736446296
2050441290,0.8054897896526918,0.9039909926061324
2050465610,0.7485212789854281,0.8963443263685006
2050465720,0.8266635190090064,0.9209922346722725
2050476910,0.6425232136460877,0.828422496984597
2050491750,0.8079012735476345,0.9086330194948475
2050502920,0.8383971693428305,0.9167624973240059
2050540100,-0.46373224804639435,0.7474475861695578
2050555780,0.4738704799042994,0.7675609490686071
2050557800,0.6567387265427937,0.8439451790011272
2050816870,-26.19677610131307,0.4052327701200288
2050828790,-5.685448855944844,0.39810783697476226
2060017000,0.5030453807326164,0.7832598281158796
2060017480,-1.9106801458603386,-0.06564302888844709
2060023940,0.8252711915202284,0.9088234154697036
2060029320,0.2593145065165843,0.7202116684213712
2060030260,0.0010677924972899433,0.49364052605977715
2060030480,0.25433252779077564,0.6170396503128842
2060030650,0.739005170524112,0.8805099159060407
2060031960,-2.2546615644499814,0.3193332385814598
2060032670,0.41301722635281246,0.7250088444187021
2060033670,0.4527334930436351,0.7361336463685133
2060036340,0.6861835346318155,0.900082091154382
2060036930,0.7467829581098238,0.8798761499902539
2060039020,0.865992722916662,0.9338200451044184
2060039390,-6.466171135007116,0.2699121982962893
2060049680,0.4323577399419498,0.8695956953111169
2060052380,0.28396630216908636,0.6300567661037788
2060052660,0.1945804679293598,0.8237501251660276
2060052940,0.3869069840421506,0.7815230828042943
2060055600,0.07263905325642483,0.6387080430053653
2060058580,0.3657681159345961,0.6546803429655538
2060072430,-10.13819807792122,0.5655347352662186
2060142450,0.815762689108552,0.9069130929598913
2060144720,0.5615209685143636,0.8749295608300949
2060253060,-0.4871289161428858,0.448090059843651
2060284350,0.6337275762138439,0.8143599628312889
2060313170,0.3731703787863072,0.8373557959464649
2060313590,0.67374605228611,0.8504396525184216
2060358250,0.4168979717680701,0.7929905367923689
2060374390,0.36196610037681887,0.6657127828397909
2060376600,0.5415265630262923,0.7953413669212736
2060379690,0.6495473003874714,0.841480559700146
2060420240,0.9011978776682172,0.950020179245988
2060429670,0.8471628977220597,0.9299609539447826
2060429790,0.5192646321144452,0.7878393736446296
2060441290,0.8054897896526918,0.9039909926061324
2060454600,0.61214910987359,0.8435987459416716
2060460170,0.6769697070422291,0.8534332751537969
2060461650,0.6291429004486757,0.8336693395232871
2060465720,0.8266635190090064,0.9209922346722725
2060476910,0.6425232136460877,0.828422496984597
2060491750,0.8079012735476345,0.9086330194948475
2060502920,0.8383971693428305,0.9167624973240059
2060520280,0.5863262750332685,0.8347444554302552
2060541360,0.6744044453967762,0.8485527453679866
2060551950,0.5486600947144322,0.7809190571845025
2060574340,0.4415929315855822,0.6862081279565464
2060611100,0.6277459759064903,0.8092199419131264
2060611160,0.5480585542536467,0.7774152353602268
2060611700,0.46275883466420165,0.7321534629804094
2060613120,0.6974806622539318,0.8556320879941335
2060643220,-10.526895950830903,0.17200317268145537
2060646750,0.636593230534185,0.7982122160080691
2060686250,-0.24008221516936867,0.3542864892762967
2060692720,0.23267609995265504,0.62381247800882
2060711440,0.6083902967540317,0.879520074332954
2060723750,-0.0361580534743835,0.6893813148002713
2060784930,-84.9091000111754,0.5021901638835123
2070017000,0.5030453807326164,0.7832598281158796
2070017430,-6.6137838480560625,0.13321271404824153
2070024780,0.08771267500368285,0.78759007529124
2070026190,0.5506734759946642,0.788592431129896
2070027660,0.4576788777483346,0.7126198599004885
2070028050,0.6754190010489245,0.8714154104159524
2070028660,-5.921796606432639,0.4272536058567348
2070029400,0.46496614860991814,0.705482154519493
2070029420,0.43372951881898614,0.7055563873945654
2070029890,0.514748522344338,0.7948839402361488
2070029980,0.8409225044480864,0.9198851429720335
2070030710,-0.43667767461783824,0.5734535455759332
2070030820,0.6741704664460049,0.8220042363874412
2070032280,-0.37493494873690536,0.27978353002509837
2070032670,0.41301722635281246,0.7250088444187021
2070033190,0.3833168203368912,0.7873680306180858
2070036340,0.6861835346318155,0.900082091154382
2070036930,0.7467829581098238,0.8798761499902539
2070049680,0.4323577399419498,0.8695956953111169
2070049950,0.49663563742667904,0.8759176806855866
2070050830,0.2521643588855019,0.7436388119074497
2070052380,0.28396630216908636,0.6300567661037788
2070052660,0.1945804679293598,0.8237501251660276
2070052940,0.3869069840421506,0.7815230828042943
2070055600,0.07263905325642483,0.6387080430053653
2070055840,0.40256812252658436,0.8416238162810501
2070058580,0.3657681159345961,0.6546803429655538
2070116140,0.532513534088033,0.8687589445439922
2070119460,0.7619748496050185,0.8733561565927377
2070123680,0.7900802161935718,0.8923252115690137
2070143290,0.31799755763538284,0.7085168235394566
2070144720,0.5615209685143636,0.8749295608300949
2070186050,0.2507024004705132,0.5630454286567641
2070191490,-2.9262804431944693,0.43628049090752663
2070207420,0.736437023206949,0.8909958438273932
2070212100,-0.11584024047809849,0.6312175426437037
2070240060,0.0011859385689821922,0.5065138976455166
2070241350,0.1811599857951074,0.6342500190405055
2070241450,-2.17666287983451,0.3425360697963581
2070253060,-0.4871289161428858,0.448090059843651
2070256660,0.22994466833022964,0.7459336799879073
2070257350,0.3728127729631461,0.7028656036793463
2070313170,0.3731703787863072,0.8373557959464649
2070326350,0.6031973054781852,0.8213238473942085
2070327500,0.28074552072020387,0.7871418450181704
2070327510,0.3345332480841935,0.8233011453468002
2070339190,-0.03212310603078872,0.7840580932656268
2070339960,0.41192118573176295,0.8570102658789275
2070345900,-4.178088351934315,0.46713100630486193
2070350370,0.1695202319483462,0.7636013113533864
2070352840,0.7780903381319237,0.8825889461825098
2070358880,0.08007101191089894,0.46125537205039113
2070374390,0.36196610037681887,0.6657127828397909
2070376600,0.5415265630262923,0.7953413669212736
2070381550,0.7002081494475011,0.8462535147140114
2070387720,0.7239465208435306,0.8591036973187357
2070393590,0.7852713158205135,0.8867800178124547
2070393600,0.8252822349154119,0.9101057404218216
2070395260,-4.023604104925268,0.615553426028614
2070396530,0.2007794935709193,0.7618926780524742
2070399650,0.5985089478583584,0.8474359034847345
2070400180,0.619719819794299,0.8576578651345733
2070402080,0.5257635907381824,0.7800254423181272
2070411180,-0.5017655121497038,0.5800769268822173
2070429790,0.5192646321144452,0.7878393736446296
2070431670,0.7447367825570406,0.8983302003083954
2070431760,0.5948409524220505,0.8512297841232208
2070435680,0.0857533092516326,0.8300235668170022
2070437230,0.810600211916114,0.9289188381297531
2070443300,0.8599071368554196,0.928369405154118
2070448360,0.5933287498279739,0.7893311045980674
2070454600,0.61214910987359,0.8435987459416716
2070461650,0.6291429004486757,0.8336693395232871
2070464410,0.7114963877544953,0.8466791564463053
2070468060,-30.047443150079342,0.7054676785798364
2070470920,0.7164360097488891,0.8752679762832226
2070470960,-1.3197895795650822,0.5707065506938904
2070475160,0.6317614584763322,0.8356463750969839
2070483980,0.5326919946055598,0.8258402700444089
2070491910,0.6408841833119483,0.8177341030148573
2070497830,0.7148539899935593,0.8831179785084416
2070509130,0.16408888743157513,0.6082665014684664
2070515100,0.24879986706965118,0.6162718304758191
2070525920,-3.685009911639902,0.299458729806508
2070526050,-2.4571379620983427,0.5284257059588263
2070531390,-0.43263178681661163,0.6774859224222233
2070531570,0.6457060228971478,0.8147045266655033
2070539740,0.3343584090616929,0.737327235171346
2070547340,-0.9070474014798837,0.7422667517276959
2070551950,0.5486600947144322,0.7809190571845025
2070562000,-0.028146222883706384,0.8328573526670991
2070562060,0.3061571717305609,0.7614601238268367
2070577490,0.6736754602836703,0.8551501721305433
2070591300,0.37764719702388305,0.6542271329281235
2070611700,0.46275883466420165,0.7321534629804094
2070612000,-0.14885719070769454,0.6626919615065138
2070614290,0.3386685902496537,0.7387308669183168
2070624000,-36.93840630186032,0.1696378565510075
2070646750,0.636593230534185,0.7982122160080691
2070686250,-0.24008221516936867,0.3542864892762967
2070692720,0.23267609995265504,0.62381247800882
2070711440,0.6083902967540317,0.879520074332954
2070723750,-0.0361580534743835,0.6893813148002713
2070784930,-84.9091000111754,0.5021901638835123
3050008310,0.6855016793473149,0.8305697370732825
3060137430,0.7089134570048272,0.8478555871110409
4051019890,0.7593908589515357,0.9022557306293798
4060019710,0.2039576242347011,0.5572571230401827
4060021260,-1.1153883030984164,0.47719489303808216
4060039500,0.614029399094915,0.819850351883708
4060039730,0.5289025517885556,0.7945712960087868
4060043170,-0.020512234983665056,0.6698865469474997
4070021260,-1.1153883030984164,0.47719489303808216
4070037340,0.4793093948476541,0.7713037072693172
4070037560,0.4862496307085272,0.8790942172711097
4070038460,0.5291144851684475,0.7705493249671335
4070039500,0.614029399094915,0.819850351883708
4070039730,0.5289025517885556,0.7945712960087868
4070040780,0.4438733013928138,0.7668714456852688
4070041030,0.2903327612978762,0.5891033879133949
4070041220,0.3649694926975743,0.7270546761453993
4070041260,0.32797439834909325,0.7841692834617565
4070041500,0.25511385058349656,0.6357257739266815
4070043230,0.04524974113268154,0.7068903177482679
4070043390,-0.21773412660591052,0.6958293070012133
4070043490,0.13845834734620766,0.658989946118068
4070043550,0.1724707495543376,0.6605191751646959
4070045250,0.38363192988729733,0.7213928379513036
4070540870,-0.4876753493065571,0.6058736430284773
5050057320,0.3582461645414986,0.641159563340031
5050057710,0.2880754212345388,0.5499071784902538
5050058580,-0.003914690649228447,0.48966331199526536
5050059440,0.7943660650257507,0.8966248682888606
5050062110,0.7720185838810822,0.9047118243740901
5050064530,0.35463329697473456,0.6177408216980235
5050071980,0.4480723256637885,0.6815059505963699
5050073130,0.4810491054601953,0.6982050886577426
5050084900,0.6268419684670552,0.8066870340579746
5050085290,0.349710843151513,0.7847449407520658
5050511570,0.30569470866513115,0.5855289496976595
5050593410,0.22761984907821942,0.5838640052286392
5050595640,0.4959263858077406,0.7621465970889112
5060056580,0.2736859444360421,0.528137846649251
5060056610,0.016225695980212174,0.3545795875453851
5060064530,0.35463329697473456,0.6177408216980235
5060070980,0.3496514050269993,0.6189218520113933
5060071980,0.4480723256637885,0.6815059505963699
5060072960,0.000762674409232611,0.6330076053163146
5060073130,0.4810491054601953,0.6982050886577426
5060084900,0.6268419684670552,0.8066870340579746
5060085290,0.349710843151513,0.7847449407520658
5060234860,0.6803933780939502,0.8486612290893519
5060258670,0.0232406927117752,0.26982763449459746
5060309740,0.3443825436883934,0.6848886777948026
5060437200,0.1750846895767365,0.6278754483532761
5060579920,-0.5767767385331573,0.130572379235545
5060593410,0.22761984907821942,0.5838640052286392
5070056190,-0.34063758860728877,0.8285994158083476
5070056580,0.2736859444360421,0.528137846649251
5070070980,0.3496514050269993,0.6189218520113933
5070071600,0.3170957550952319,0.7976749087646691
5070072090,0.2507759268595757,0.5072690844930148
5070072140,0.46331555426311744,0.6922134790877639
5070072960,0.000762674409232611,0.6330076053163146
5070073220,0.18057616749853966,0.5853262496642959
5070083420,0.22601162141830777,0.7841502915049677
5070083580,-0.027468242775845475,0.6867751092242109
5070083730,0.36891125045699646,0.7883182719627557
5070085290,0.349710843151513,0.7847449407520658
5070086770,0.10800652614700146,0.7686035644763287
5070086860,-0.19826949385761816,0.6675048256240751
5070211570,-1.5608464267825957,0.6353348562056419
5070258670,0.0232406927117752,0.26982763449459746
5070275150,0.4662159678868607,0.7153589462087464
5070309740,0.3443825436883934,0.6848886777948026
5070457770,0.3265833873816745,0.5836044939022688
5070517640,0.5387854962356788,0.7946287973748413
5070535770,0.31944917050243893,0.5770340051933466
5070571260,-2.2122490360259093,0.4738669266623742
5070578390,0.4628641731609009,0.8027969922428901
5070589300,0.17619481637693757,0.4342548444694616
5070599180,0.31946858649353416,0.6024676867485126
5070603610,0.3593302574668217,0.616029463635535
5070612510,0.39826400991795996,0.6841855428807125
6050008620,0.5427369139904893,0.8855937937530858
6050009220,-0.650351803666114,0.8969668698052786
6050009430,-0.9532609476488911,0.8787872629615753
6050012020,0.2833173108800007,0.9011016981434763
6050012790,0.2746529820444076,0.916561176300606
6050013750,-2.2073973706320142,0.8529315208328025
6050026750,0.8349698642351622,0.9311081492767487
6050026990,0.4917994196234663,0.7253864980874362
6050027770,-0.13065318835801487,0.2082167849301626
6050033220,-0.2531703189173591,0.69317919092502
6050238630,0.6378230611037703,0.8490237178681759
6050266880,-2.3711468428857194,0.8762479018387997
6050287830,-7.3828143991654915,0.6382019358044317
6050298170,0.8250354690838313,0.9417187997773657
6050334800,-0.10546856550835448,0.7893493377053871
6050337320,0.86777035768097,0.9523037233604178
6050344660,0.5628228779030608,0.8684507728053925
6050384210,0.831244807868076,0.9385338395788749
6050425550,0.8864126670198735,0.9596585476365566
6050451390,0.5955862889311286,0.8258463900832692
6050483010,0.7714044722079964,0.9395205410116321
6050527670,-2.115688314806496,0.8256536092557805
6050532210,-0.0716342634557181,0.7175051964700504
6050565970,0.4372789382149491,0.8256796441816755
6050565980,-1.2307934452189282,0.8154565976380544
6050624870,0.3951160730503154,0.7679872698217756
6050639910,0.5245111084016643,0.8814405355212722
6050652910,0.7079514029969811,0.9081314142666693
6050667100,-33.8191106674537,0.8185761128272468
6050762870,0.37527109074246745,0.774283074578261
6050774200,0.45505894506732736,0.7536316976134527
6050790150,-4.024876793914403,0.6501434168120284
6050793620,0.667863690130085,0.8177523605873535
6050842130,0.433869232794989,0.7242768015679463
6050852180,0.4812513636332463,0.6954905406403351
6060011630,-0.4219252617758851,0.38250533246556584
6060012760,-0.7711095224999254,0.7090003000946931
6060026750,0.8349698642351622,0.9311081492767487
6060026990,0.4917994196234663,0.7253864980874362
6060027770,-0.13065318835801487,0.2082167849301626
6060033220,-0.2531703189173591,0.69317919092502
6060152600,0.8342110095165503,0.9139592257763591
6060228900,0.7802415075730093,0.8852265270801759
6060250440,0.48027245384684547,0.7461746348394338
6060280770,-0.004643903287445239,0.8653154155060488
6060337870,-11.923618317010456,0.20818792178009626
6060345150,0.8018570535865531,0.9316991432238808
6060365750,-24.900684639537424,0.642872762421321
6060373400,0.030917703804581698,0.6161998883035786
6060382740,0.6680270771698309,0.8460124842058567
6060397730,0.34258094567775954,0.5887248968155389
6060411830,0.3793572159342963,0.9535642422165346
6060445040,0.6260271132003825,0.8153626539232336
6060453450,0.653781440693765,0.823739954275071
6060453500,0.7564807787321983,0.9281968568093976
6060462200,0.37565268728451184,0.635613783687265
6060470810,0.36454340812403163,0.8028163808277374
6060471640,0.7981914795048086,0.8981366442276606
6060501000,0.15264998867150192,0.8635799974239283
6060516540,0.44891854091890915,0.7873790438587721
6060517380,-18.096571650130855,0.6780540866962333
6060528770,0.6896811312003963,0.8305473994444962
6060537520,-3.783672392547868,0.6620280948383733
6060540290,0.6481906744809801,0.8346978244926538
6060543710,0.362225862944731,0.7971790793187437
6060546270,-0.9046472775643939,0.5665031059866508
6060565980,-1.2307934452189282,0.8154565976380544
6060589150,-3.1654099999444805,0.7836629596490642
6060599670,0.6216805018342617,0.8163387425486428
6060615450,0.2917906438277307,0.684584512313846
6060624870,0.3951160730503154,0.7679872698217756
6060644080,-0.3377096614881716,0.7739901647104458
6060644890,-0.046864652712175214,0.7490828727838736
6060652910,0.7079514029969811,0.9081314142666693
6060736420,-3.1405306379744795,0.5538846806365958
6060736450,0.1412257734212572,0.673880482277634
6060772020,0.3602598968317121,0.639417013937291
6060774200,0.45505894506732736,0.7536316976134527
6060793080,0.13441021187300417,0.7094782861556572
6060801970,0.4308812354439202,0.783886780313154
6060823060,0.07784177561527961,0.6588077835417531
6060852180,0.4812513636332463,0.6954905406403351
6060872440,-0.8446260128213534,0.21774430064783412
6060874710,0.19416456437167073,0.7680195991623048
6060918580,0.4317507123102168,0.7799897959065472
6060955480,0.6826387556217364,0.8418714159963286
6070011630,-0.4219252617758851,0.38250533246556584
6070026840,0.7624747616606611,0.8998124040598312
6070146870,0.5897060369875278,0.7830568953976672
6070183080,-0.636331426178943,0.7301789775153513
6070259940,0.5913407388211952,0.7782369994658327
6070290970,-1.0781998257866099,0.7942415755041216
6070301080,-0.4046869861073874,0.7918072621603818
6070316690,0.8748771605781221,0.9569293707531035
6070330230,-0.20215878984903224,0.7869968559159961
6070365750,-24.900684639537424,0.642872762421321
6070382740,0.6680270771698309,0.8460124842058567
6070395740,-20.10562378523785,0.7600631587710986
6070397730,0.34258094567775954,0.5887248968155389
6070413620,0.5369680758854415,0.77164068128071
6070416580,-1.36455122358336,0.6466658720770161
6070416720,0.2936776179375459,0.6884980087385597
6070418190,0.8064947260219688,0.8987129202361802
6070428760,-0.7457348642032717,0.13236289977516857
6070441970,0.8664764994211827,0.9312916033348009
6070452180,0.11955299745291292,0.5898478279481113
6070453500,0.7564807787321983,0.9281968568093976
6070479040,0.8388318027736059,0.9394563002545505
6070498120,0.42225837103370245,0.6642043520636272
6070506160,-1.2071681889831383,0.8396449850699931
6070508560,0.736396477950829,0.8873126752059252
6070537520,-3.783672392547868,0.6620280948383733
6070543710,0.362225862944731,0.7971790793187437
6070553940,0.22796401146052048,0.4885982148337019
6070570680,-0.38330707454702106,0.8820459737230466
6070583300,-1.961539413540804,0.716586967869405
6070612660,-1.4835840295783607,0.5914465364245212
6070613630,0.4566405106442408,0.7831885254773435
6070644890,-0.046864652712175214,0.7490828727838736
6070658830,0.5853850297064261,0.8726895720487413
6070678590,-29.35906605946853,0.5382496403295373
